"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CASY","Caseys General Stores, Inc.","96.57","3624861756.42","n/a","1983","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/casy",
"CASI","CASI Pharmaceuticals, Inc.","6.77","582752338.64","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/casi",
"CASS","Cass Information Systems, Inc","60.26","740400579.42","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cass",
"CATB","Catabasis Pharmaceuticals, Inc.","1.65","47908578.3","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/catb",
"CBIO","Catalyst Biosciences, Inc. ","28.88","343488438.72","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cbio",
"CPRX","Catalyst Pharmaceuticals, Inc.","2.88","295361752.32","n/a","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cprx",
"CATS","Catasys, Inc.","5.01","79724986.71","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/cats",
"CATY","Cathay General Bancorp","40.86","3318135426.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/caty",
"CATYW","Cathay General Bancorp","22.21","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/catyw",
"CGVIC","Causeway ETMF Trust","100.1","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cgvic",
"CIVEC","Causeway ETMF Trust","100.12","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/civec",
"CVCO","Cavco Industries, Inc.","171.6","1550698578","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/cvco",
"CAVM","Cavium, Inc.","76.15","5318999293.95","n/a","2007","Technology","Semiconductors","https://www.nasdaq.com/symbol/cavm",
"CBFV","CB Financial Services, Inc.","32","131086464","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbfv",
"CBAK","CBAK Energy Technology, Inc.","1.3","34101362.1","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cbak",
"CBOE","Cboe Global Markets, Inc.","106.19","11927238075.34","n/a","2010","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cboe",
"CBTX","CBTX, Inc.","28.74","723973073.16","n/a","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/cbtx",
"CDK","CDK Global, Inc.","65.67","8836454987.58","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/cdk",
"CDTI","CDTI Advanced Materials, Inc.","0.6036","9539135.0496","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/cdti",
"CDW","CDW Corporation","71.61","10880923882.29","n/a","2013","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/cdw",
"CECE","CECO Environmental Corp.","4.62","160484173.08","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/cece",
"CELC","Celcuity Inc.","18.87","190708975.68","n/a","2017","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/celc",
"CELG","Celgene Corporation","91.18","68583371937.44","n/a","1987","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/celg",
"CELGZ","Celgene Corporation","0.2201","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/celgz",
"CLDX","Celldex Therapeutics, Inc.","0.765","107921356.02","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/cldx",
"APOP","Cellect Biotechnology Ltd.","6.54","39034872.9","5968635","2016","n/a","n/a","https://www.nasdaq.com/symbol/apop",
"APOPW","Cellect Biotechnology Ltd.","2.1","0","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/apopw",
"CLRB","Cellectar Biosciences, Inc.","1.15","19996595.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clrb",
"CLRBW","Cellectar Biosciences, Inc.","0.2589","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clrbw",
"CLRBZ","Cellectar Biosciences, Inc.","0.48","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clrbz",
"CLLS","Cellectis S.A.","28.85","286219407.5","9920950","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/clls",
"CBMG","Cellular Biomedicine Group, Inc.","18.95","330746155.85","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cbmg",
"CLSN","Celsion Corporation","2.29","40624680.15","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/clsn",
"CELH","Celsius Holdings, Inc.","5.31","244106206.47","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/celh",
"CYAD","Celyad SA","34.7","18475425.1","532433","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cyad",
"CETX","Cemtrex Inc.","2.71","31344258.37","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetx",
"CETXP","Cemtrex Inc.","5.05","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetxp",
"CETXW","Cemtrex Inc.","0.365","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetxw",
"CDEV","Centennial Resource Development, Inc.","17.81","4936711993.07","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/cdev",
"CSFL","CenterState Bank Corporation","29.31","2451130730.07","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/csfl",
"CETV","Central European Media Enterprises Ltd.","4.35","630592621.35","n/a","1994","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/cetv",
"CFBK","Central Federal Corporation","2.45","57118190.15","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cfbk",
"CENT","Central Garden & Pet Company","37.8","1961157177","n/a","1993","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","35.8","1857392247","n/a","n/a","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/centa",
"CVCY","Central Valley Community Bancorp","20.63","283704523.31","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cvcy",
"CENX","Century Aluminum Company","17.31","1515707325.06","n/a","1996","Basic Industries","Aluminum","https://www.nasdaq.com/symbol/cenx",
"CNBKA","Century Bancorp, Inc.","80.25","446824697.25","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/cnbka",
"CNTY","Century Casinos, Inc.","7.86","230791356.48","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/cnty",
"CRNT","Ceragon Networks Ltd.","2.63","205484472.14","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/crnt",
"CERC","Cerecor Inc.","4.05","127088100.9","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cerc",
"CERCW","Cerecor Inc.","0.3511","0","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cercw",
"CERN","Cerner Corporation","59.43","19715059782.6","n/a","1986","Technology","EDP Services","https://www.nasdaq.com/symbol/cern",
"CERS","Cerus Corporation","5.23","677793706.41","n/a","1997","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/cers",
"KOOL","Cesca Therapeutics Inc.","1.48","16091193.44","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kool",
"CEVA","CEVA, Inc.","32.75","727724912","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/ceva",
"CSBR","Champions Oncology, Inc.","4.49","49393803.03","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/csbr",
"CYOU","Changyou.com Limited","18.97","364511509.32","19215156","2009","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cyou",
"BURG","Chanticleer Holdings, Inc.","3.5","11277731.5","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/burg",
"CTHR","Charles & Colvard Ltd.","1.42","30637455.66","n/a","1997","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/cthr",
"GTLS","Chart Industries, Inc.","57.81","1790628040.65","n/a","2006","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/gtls",
"CHTR","Charter Communications, Inc.","263.325","62615746556.325","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/chtr",
"CHFN","Charter Financial Corp.","23.51","355753367.02","n/a","2010","Finance","Savings Institutions","https://www.nasdaq.com/symbol/chfn",
"CHKP","Check Point Software Technologies Ltd.","95.73","15888806278.92","n/a","1996","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/chkp",
"CHEK","Check-Cap Ltd.","9.02","14514379.66","n/a","2015","Health Care","Medical Electronics","https://www.nasdaq.com/symbol/chek",
"CHEKW","Check-Cap Ltd.","0.2","0","n/a","2015","Health Care","Medical Electronics","https://www.nasdaq.com/symbol/chekw",
"CKPT","Checkpoint Therapeutics, Inc.","3.73","119416278.24","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ckpt",
"CEMI","Chembio Diagnostics, Inc.","8","113301616","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cemi",
"CHFC","Chemical Financial Corporation","56.46","4025768452.74","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chfc",
"CCXI","ChemoCentryx, Inc.","11.15","547145675.15","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ccxi",
"CHMG","Chemung Financial Corp","46.53","221539752.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/chmg",
"CHKE","Cherokee Inc.","0.74","10357928","n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/chke",
"CHFS","CHF Solutions, Inc.","2.94","12425177.94","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/chfs",
"CHMA","Chiasma, Inc.","1.55","37795190.7","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/chma",
"CSSE","Chicken Soup for the Soul Entertainment, Inc.","7.35","85333441.2","n/a","2017","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/csse",
"PLCE","Children&#39;s Place, Inc. (The)","128.95","2123409205.05","n/a","1997","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/plce",
"CMRX","Chimerix, Inc.","4.95","235879043.4","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cmrx",
"CADC","China Advanced Construction Materials Group, Inc.","2.15","5133464.7","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/cadc",
"CALI","China Auto Logistics Inc.","2.7","13069063.8","n/a","n/a","Consumer Services","Motor Vehicles","https://www.nasdaq.com/symbol/cali",
"CAAS","China Automotive Systems, Inc.","4.3","136069217.2","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/caas",
"CBPO","China Biologic Products Holdings, Inc.","88.15","2920659934.15","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cbpo",
"CCCL","China Ceramics Co., Ltd.","1.6","6162390.4","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cccl",
"CCCR","China Commercial Credit, Inc.","1.11","22478515.65","n/a","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/cccr",
"CCRC","China Customer Relations Centers, Inc.","16.56","303538176","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ccrc",
"JRJC","China Finance Online Co. Limited","1.92","40741633.92","21219601","2004","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jrjc",
"HGSH","China HGS Real Estate, Inc.","1.3","58565000","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/hgsh",
"CNIT","China Information Technology, Inc.","1.68","68477073.84","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/cnit",
"CIFS","China Internet Nationwide Financial Services Inc.","28.96","637790308.16","n/a","2017","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/cifs",
"CJJD","China Jo-Jo Drugstores, Inc.","1.39","35048402.42","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cjjd",
"CLDC","China Lending Corporation","2.07","49180751.19","n/a","2014","Finance","Diversified Financial Services","https://www.nasdaq.com/symbol/cldc",
"HTHT","China Lodging Group, Limited","134.15","4776735527.15","35607421","2010","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/htht",
"CHNR","China Natural Resources, Inc.","2.03","50569159.48","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/chnr",
"CREG","China Recycling Energy Corporation","1.47","12215991.06","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/creg",
"CNTF","China TechFaith Wireless Communication Technology Limited","2.16","15679411.92","7258987","2005","n/a","n/a","https://www.nasdaq.com/symbol/cntf",
"CXDC","China XD Plastics Company Limited","4.05","201397310.55","n/a","n/a","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/cxdc",
"CCIH","ChinaCache International Holdings Ltd.","1.26","26400916.08","20953108","2010","Technology","EDP Services","https://www.nasdaq.com/symbol/ccih",
"CNET","ChinaNet Online Holdings, Inc.","2.68","43235215.24","n/a","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/cnet",
"IMOS","ChipMOS TECHNOLOGIES INC.","13.5","127325061","9431486","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/imos",
"CDXC","ChromaDex Corporation","3.92","214957417.92","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cdxc",
"CHSCL","CHS Inc","27.68","0","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscl",
"CHSCM","CHS Inc","26.48","503120000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscm",
"CHSCN","CHS Inc","27.8","467040000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscn",
"CHSCO","CHS Inc","28.8","325992240","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chsco",
"CHSCP","CHS Inc","29.8","215521288.4","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscp",
"CHDN","Churchill Downs, Incorporated","273.95","3695137317.8","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/chdn",
"CHUY","Chuy&#39;s Holdings, Inc.","27.5","465440222.5","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/chuy",
"CDTX","Cidara Therapeutics, Inc.","4.35","90354506.85","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/cdtx",
"CMCT","CIM Commercial Trust Corporation","15.2","665531072.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmct",
"CMCTP","CIM Commercial Trust Corporation","n/a","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmctp",
"CMPR","Cimpress N.V","142.86","4387870755.66","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/cmpr",
"CINF","Cincinnati Financial Corporation","71.45","11724207707.45","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cinf",
"CIDM","Cinedigm Corp","1.61","56265941.9","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/cidm",
"CTAS","Cintas Corporation","173.31","18495799525.62","n/a","1983","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/ctas",
"CRUS","Cirrus Logic, Inc.","36.21","2294494845.51","n/a","1989","Technology","Semiconductors","https://www.nasdaq.com/symbol/crus",
"CSCO","Cisco Systems, Inc.","44.71","215391203401.1","n/a","1990","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/csco",
"CTRN","Citi Trends, Inc.","31.45","432759202.05","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/ctrn",
"CTXR","Citius Pharmaceuticals, Inc.","2.3864","25456258.5808","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctxr",
"CTXRW","Citius Pharmaceuticals, Inc.","0.5","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ctxrw",
"CZNC","Citizens & Northern Corp","24.33","298390029.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cznc",
